id,lat,lng
0,47.26354503824538,-1.5230315918448853
1,47.256423732646454,-1.5036384325279826
2,47.2523997145019,-1.5343809309307397
3,47.246996662385385,-1.5238004170656292
4,47.29090320396732,-1.518517238852993
